fecha;pais_orig_cod;pais_orig;mun_dest_cod;mun_dest;turistas;prov_dest_cod;prov_dest
1/8/23;11;Total Unión Europea;26023;Badarán;42;26;Rioja, La
1/8/23;0;Total;26024;Bañares;93;26;Rioja, La
1/8/23;10;Total Europa;26024;Bañares;78;26;Rioja, La
1/8/23;11;Total Unión Europea;26024;Bañares;64;26;Rioja, La
1/8/23;0;Total;26032;Brieva de Cameros;30;26;Rioja, La
1/8/23;0;Total;26034;Briones;125;26;Rioja, La
1/8/23;10;Total Europa;26034;Briones;107;26;Rioja, La
1/8/23;11;Total Unión Europea;26034;Briones;90;26;Rioja, La
1/8/23;0;Total;26036;Calahorra;1063;26;Rioja, La
1/8/23;10;Total Europa;26036;Calahorra;829;26;Rioja, La
1/8/23;11;Total Unión Europea;26036;Calahorra;754;26;Rioja, La
1/8/23;20;Total África;26036;Calahorra;108;26;Rioja, La
1/8/23;30;Total América;26036;Calahorra;113;26;Rioja, La
1/8/23;33;Total Sudamérica;26036;Calahorra;82;26;Rioja, La
1/8/23;102;Austria;26036;Calahorra;37;26;Rioja, La
1/8/23;103;Bélgica;26036;Calahorra;52;26;Rioja, La
1/8/23;110;Francia;26036;Calahorra;231;26;Rioja, La
1/8/23;115;Italia;26036;Calahorra;87;26;Rioja, La
1/8/23;121;Países Bajos;26036;Calahorra;93;26;Rioja, La
1/8/23;125;Reino Unido;26036;Calahorra;40;26;Rioja, La
1/8/23;126;Alemania;26036;Calahorra;77;26;Rioja, La
1/8/23;131;Suecia;26036;Calahorra;53;26;Rioja, La
1/8/23;228;Marruecos;26036;Calahorra;100;26;Rioja, La
1/8/23;343;Colombia;26036;Calahorra;63;26;Rioja, La
1/8/23;0;Total;26037;Camprovín;47;26;Rioja, La
1/8/23;10;Total Europa;26037;Camprovín;43;26;Rioja, La
1/8/23;11;Total Unión Europea;26037;Camprovín;38;26;Rioja, La
1/8/23;0;Total;26042;Casalarreina;39;26;Rioja, La
1/8/23;10;Total Europa;26042;Casalarreina;39;26;Rioja, La
1/8/23;11;Total Unión Europea;26042;Casalarreina;34;26;Rioja, La
1/8/23;0;Total;26043;Castañares de Rioja;32;26;Rioja, La
1/8/23;10;Total Europa;26043;Castañares de Rioja;32;26;Rioja, La
1/8/23;11;Total Unión Europea;26043;Castañares de Rioja;32;26;Rioja, La
1/8/23;0;Total;26046;Cenicero;197;26;Rioja, La
1/8/23;10;Total Europa;26046;Cenicero;174;26;Rioja, La
1/8/23;11;Total Unión Europea;26046;Cenicero;151;26;Rioja, La
1/8/23;110;Francia;26046;Cenicero;71;26;Rioja, La
1/8/23;0;Total;26047;Cervera del Río Alhama;282;26;Rioja, La
1/8/23;10;Total Europa;26047;Cervera del Río Alhama;260;26;Rioja, La
1/8/23;11;Total Unión Europea;26047;Cervera del Río Alhama;246;26;Rioja, La
1/8/23;110;Francia;26047;Cervera del Río Alhama;89;26;Rioja, La
1/8/23;121;Países Bajos;26047;Cervera del Río Alhama;66;26;Rioja, La
1/8/23;0;Total;26048;Cidamón;55;26;Rioja, La
1/8/23;10;Total Europa;26048;Cidamón;53;26;Rioja, La
1/8/23;11;Total Unión Europea;26048;Cidamón;49;26;Rioja, La
1/8/23;0;Total;26049;Cihuri;98;26;Rioja, La
1/8/23;10;Total Europa;26049;Cihuri;87;26;Rioja, La
1/8/23;11;Total Unión Europea;26049;Cihuri;78;26;Rioja, La
1/8/23;110;Francia;26049;Cihuri;30;26;Rioja, La
1/8/23;0;Total;26051;Clavijo;35;26;Rioja, La
1/8/23;0;Total;26054;Cornago;85;26;Rioja, La
1/8/23;10;Total Europa;26054;Cornago;73;26;Rioja, La
1/8/23;11;Total Unión Europea;26054;Cornago;68;26;Rioja, La
1/8/23;0;Total;26056;Cuzcurrita de Río Tirón;236;26;Rioja, La
1/8/23;10;Total Europa;26056;Cuzcurrita de Río Tirón;209;26;Rioja, La
1/8/23;11;Total Unión Europea;26056;Cuzcurrita de Río Tirón;190;26;Rioja, La
1/8/23;110;Francia;26056;Cuzcurrita de Río Tirón;97;26;Rioja, La
1/8/23;0;Total;26058;Enciso;54;26;Rioja, La
1/8/23;10;Total Europa;26058;Enciso;54;26;Rioja, La
1/8/23;11;Total Unión Europea;26058;Enciso;45;26;Rioja, La
1/8/23;0;Total;26059;Entrena;57;26;Rioja, La
1/8/23;10;Total Europa;26059;Entrena;52;26;Rioja, La
1/8/23;11;Total Unión Europea;26059;Entrena;43;26;Rioja, La
1/8/23;0;Total;26061;Ezcaray;287;26;Rioja, La
1/8/23;10;Total Europa;26061;Ezcaray;260;26;Rioja, La
1/8/23;11;Total Unión Europea;26061;Ezcaray;220;26;Rioja, La
1/8/23;110;Francia;26061;Ezcaray;87;26;Rioja, La
1/8/23;121;Países Bajos;26061;Ezcaray;36;26;Rioja, La
1/8/23;126;Alemania;26061;Ezcaray;48;26;Rioja, La
1/8/23;0;Total;26062;Foncea;61;26;Rioja, La
1/8/23;10;Total Europa;26062;Foncea;53;26;Rioja, La
1/8/23;11;Total Unión Europea;26062;Foncea;50;26;Rioja, La
1/8/23;0;Total;26063;Fonzaleche;41;26;Rioja, La
1/8/23;10;Total Europa;26063;Fonzaleche;35;26;Rioja, La
1/8/23;11;Total Unión Europea;26063;Fonzaleche;30;26;Rioja, La
1/8/23;0;Total;26064;Fuenmayor;183;26;Rioja, La
1/8/23;10;Total Europa;26064;Fuenmayor;161;26;Rioja, La
1/8/23;11;Total Unión Europea;26064;Fuenmayor;141;26;Rioja, La
1/8/23;110;Francia;26064;Fuenmayor;65;26;Rioja, La
1/8/23;0;Total;26069;Grañón;113;26;Rioja, La
1/8/23;10;Total Europa;26069;Grañón;97;26;Rioja, La
1/8/23;11;Total Unión Europea;26069;Grañón;90;26;Rioja, La
1/8/23;110;Francia;26069;Grañón;46;26;Rioja, La
1/8/23;0;Total;26071;Haro;1251;26;Rioja, La
1/8/23;10;Total Europa;26071;Haro;1152;26;Rioja, La
1/8/23;11;Total Unión Europea;26071;Haro;960;26;Rioja, La
1/8/23;30;Total América;26071;Haro;52;26;Rioja, La
1/8/23;31;Total América del Norte;26071;Haro;41;26;Rioja, La
1/8/23;102;Austria;26071;Haro;56;26;Rioja, La
1/8/23;103;Bélgica;26071;Haro;41;26;Rioja, La
1/8/23;110;Francia;26071;Haro;383;26;Rioja, La
1/8/23;115;Italia;26071;Haro;46;26;Rioja, La
1/8/23;121;Países Bajos;26071;Haro;155;26;Rioja, La
1/8/23;123;Portugal;26071;Haro;61;26;Rioja, La
1/8/23;125;Reino Unido;26071;Haro;154;26;Rioja, La
1/8/23;126;Alemania;26071;Haro;123;26;Rioja, La
1/8/23;302;EE.UU.;26071;Haro;34;26;Rioja, La
1/8/23;0;Total;26072;Herce;31;26;Rioja, La
1/8/23;0;Total;26079;Huércanos;123;26;Rioja, La
1/8/23;10;Total Europa;26079;Huércanos;102;26;Rioja, La
1/8/23;11;Total Unión Europea;26079;Huércanos;98;26;Rioja, La
1/8/23;110;Francia;26079;Huércanos;50;26;Rioja, La
1/8/23;0;Total;26084;Lardero;291;26;Rioja, La
1/8/23;10;Total Europa;26084;Lardero;244;26;Rioja, La
1/8/23;11;Total Unión Europea;26084;Lardero;213;26;Rioja, La
1/8/23;110;Francia;26084;Lardero;81;26;Rioja, La
1/8/23;121;Países Bajos;26084;Lardero;45;26;Rioja, La
1/8/23;0;Total;26087;Leiva;53;26;Rioja, La
1/8/23;10;Total Europa;26087;Leiva;50;26;Rioja, La
1/8/23;11;Total Unión Europea;26087;Leiva;45;26;Rioja, La
1/8/23;0;Total;26089;Logroño;6234;26;Rioja, La
1/8/23;10;Total Europa;26089;Logroño;5287;26;Rioja, La
1/8/23;11;Total Unión Europea;26089;Logroño;4717;26;Rioja, La
1/8/23;20;Total África;26089;Logroño;158;26;Rioja, La
1/8/23;30;Total América;26089;Logroño;649;26;Rioja, La
1/8/23;31;Total América del Norte;26089;Logroño;325;26;Rioja, La
1/8/23;33;Total Sudamérica;26089;Logroño;306;26;Rioja, La
1/8/23;40;Total Asia;26089;Logroño;130;26;Rioja, La
1/8/23;102;Austria;26089;Logroño;212;26;Rioja, La
1/8/23;103;Bélgica;26089;Logroño;159;26;Rioja, La
1/8/23;107;Dinamarca;26089;Logroño;80;26;Rioja, La
1/8/23;110;Francia;26089;Logroño;1742;26;Rioja, La
1/8/23;113;Irlanda;26089;Logroño;98;26;Rioja, La
1/8/23;115;Italia;26089;Logroño;349;26;Rioja, La
1/8/23;117;Luxemburgo;26089;Logroño;136;26;Rioja, La
1/8/23;121;Países Bajos;26089;Logroño;693;26;Rioja, La
1/8/23;122;Polonia;26089;Logroño;167;26;Rioja, La
1/8/23;123;Portugal;26089;Logroño;174;26;Rioja, La
1/8/23;124;Andorra;26089;Logroño;44;26;Rioja, La
1/8/23;125;Reino Unido;26089;Logroño;348;26;Rioja, La
1/8/23;126;Alemania;26089;Logroño;578;26;Rioja, La
1/8/23;128;Rumania;26089;Logroño;181;26;Rioja, La
1/8/23;131;Suecia;26089;Logroño;94;26;Rioja, La
1/8/23;132;Suiza;26089;Logroño;133;26;Rioja, La
1/8/23;228;Marruecos;26089;Logroño;98;26;Rioja, La
1/8/23;302;EE.UU.;26089;Logroño;254;26;Rioja, La
1/8/23;342;Brasil;26089;Logroño;34;26;Rioja, La
1/8/23;343;Colombia;26089;Logroño;181;26;Rioja, La
1/8/23;407;China;26089;Logroño;48;26;Rioja, La
1/8/23;0;Total;26091;Lumbreras de Cameros;335;26;Rioja, La
1/8/23;10;Total Europa;26091;Lumbreras de Cameros;312;26;Rioja, La
1/8/23;11;Total Unión Europea;26091;Lumbreras de Cameros;298;26;Rioja, La
1/8/23;110;Francia;26091;Lumbreras de Cameros;83;26;Rioja, La
1/8/23;121;Países Bajos;26091;Lumbreras de Cameros;115;26;Rioja, La
1/8/23;131;Suecia;26091;Lumbreras de Cameros;42;26;Rioja, La
1/8/23;0;Total;26093;Mansilla de la Sierra;60;26;Rioja, La
1/8/23;10;Total Europa;26093;Mansilla de la Sierra;60;26;Rioja, La
1/8/23;11;Total Unión Europea;26093;Mansilla de la Sierra;53;26;Rioja, La
1/8/23;0;Total;26095;Matute;34;26;Rioja, La
1/8/23;10;Total Europa;26095;Matute;32;26;Rioja, La
1/8/23;0;Total;26099;Murillo de Río Leza;85;26;Rioja, La
1/8/23;10;Total Europa;26099;Murillo de Río Leza;60;26;Rioja, La
1/8/23;11;Total Unión Europea;26099;Murillo de Río Leza;52;26;Rioja, La
1/8/23;0;Total;26102;Nájera;399;26;Rioja, La
1/8/23;10;Total Europa;26102;Nájera;345;26;Rioja, La
1/8/23;11;Total Unión Europea;26102;Nájera;326;26;Rioja, La
1/8/23;110;Francia;26102;Nájera;148;26;Rioja, La
1/8/23;121;Países Bajos;26102;Nájera;57;26;Rioja, La
1/8/23;0;Total;26103;Nalda;96;26;Rioja, La
1/8/23;10;Total Europa;26103;Nalda;78;26;Rioja, La
1/8/23;11;Total Unión Europea;26103;Nalda;74;26;Rioja, La
1/8/23;0;Total;26105;Navarrete;216;26;Rioja, La
1/8/23;10;Total Europa;26105;Navarrete;188;26;Rioja, La
1/8/23;11;Total Unión Europea;26105;Navarrete;167;26;Rioja, La
1/8/23;110;Francia;26105;Navarrete;82;26;Rioja, La
1/8/23;0;Total;26106;Nestares;118;26;Rioja, La
1/8/23;10;Total Europa;26106;Nestares;104;26;Rioja, La
1/8/23;11;Total Unión Europea;26106;Nestares;95;26;Rioja, La
1/8/23;121;Países Bajos;26106;Nestares;30;26;Rioja, La
1/8/23;0;Total;26107;Nieva de Cameros;85;26;Rioja, La
1/8/23;10;Total Europa;26107;Nieva de Cameros;74;26;Rioja, La
1/8/23;11;Total Unión Europea;26107;Nieva de Cameros;71;26;Rioja, La
1/8/23;0;Total;26109;Ochánduri;34;26;Rioja, La
1/8/23;10;Total Europa;26109;Ochánduri;34;26;Rioja, La
1/8/23;11;Total Unión Europea;26109;Ochánduri;34;26;Rioja, La
1/8/23;0;Total;26110;Ojacastro;52;26;Rioja, La
1/8/23;10;Total Europa;26110;Ojacastro;52;26;Rioja, La
1/8/23;11;Total Unión Europea;26110;Ojacastro;44;26;Rioja, La
1/8/23;0;Total;26117;Pradejón;178;26;Rioja, La
1/8/23;10;Total Europa;26117;Pradejón;163;26;Rioja, La
1/8/23;11;Total Unión Europea;26117;Pradejón;146;26;Rioja, La
1/8/23;131;Suecia;26117;Pradejón;64;26;Rioja, La
1/8/23;0;Total;26119;Préjano;39;26;Rioja, La
1/8/23;10;Total Europa;26119;Préjano;39;26;Rioja, La
1/8/23;11;Total Unión Europea;26119;Préjano;36;26;Rioja, La
1/8/23;0;Total;26120;Quel;134;26;Rioja, La
1/8/23;10;Total Europa;26120;Quel;92;26;Rioja, La
1/8/23;11;Total Unión Europea;26120;Quel;68;26;Rioja, La
1/8/23;20;Total África;26120;Quel;33;26;Rioja, La
1/8/23;0;Total;26125;Rincón de Soto;85;26;Rioja, La
1/8/23;10;Total Europa;26125;Rincón de Soto;77;26;Rioja, La
1/8/23;11;Total Unión Europea;26125;Rincón de Soto;69;26;Rioja, La
1/8/23;0;Total;26128;Sajazarra;33;26;Rioja, La
1/8/23;10;Total Europa;26128;Sajazarra;33;26;Rioja, La
1/8/23;11;Total Unión Europea;26128;Sajazarra;33;26;Rioja, La
1/8/23;110;Francia;26128;Sajazarra;33;26;Rioja, La
1/8/23;0;Total;26129;San Asensio;126;26;Rioja, La
1/8/23;10;Total Europa;26129;San Asensio;105;26;Rioja, La
1/8/23;11;Total Unión Europea;26129;San Asensio;92;26;Rioja, La
1/8/23;110;Francia;26129;San Asensio;46;26;Rioja, La
1/8/23;0;Total;26130;San Millán de la Cogolla;83;26;Rioja, La
1/8/23;10;Total Europa;26130;San Millán de la Cogolla;69;26;Rioja, La
1/8/23;11;Total Unión Europea;26130;San Millán de la Cogolla;61;26;Rioja, La
1/8/23;0;Total;26132;San Román de Cameros;49;26;Rioja, La
1/8/23;10;Total Europa;26132;San Román de Cameros;35;26;Rioja, La
1/8/23;11;Total Unión Europea;26132;San Román de Cameros;31;26;Rioja, La
1/8/23;0;Total;26134;Santa Coloma;33;26;Rioja, La
1/8/23;0;Total;26135;Santa Engracia del Jubera;44;26;Rioja, La
1/8/23;10;Total Europa;26135;Santa Engracia del Jubera;42;26;Rioja, La
1/8/23;11;Total Unión Europea;26135;Santa Engracia del Jubera;42;26;Rioja, La
1/8/23;0;Total;26138;Santo Domingo de la Calzada;393;26;Rioja, La
1/8/23;10;Total Europa;26138;Santo Domingo de la Calzada;342;26;Rioja, La
1/8/23;11;Total Unión Europea;26138;Santo Domingo de la Calzada;308;26;Rioja, La
1/8/23;110;Francia;26138;Santo Domingo de la Calzada;156;26;Rioja, La
1/8/23;121;Países Bajos;26138;Santo Domingo de la Calzada;38;26;Rioja, La
1/8/23;126;Alemania;26138;Santo Domingo de la Calzada;34;26;Rioja, La
1/8/23;0;Total;26142;San Vicente de la Sonsierra;182;26;Rioja, La
1/8/23;10;Total Europa;26142;San Vicente de la Sonsierra;151;26;Rioja, La
1/8/23;11;Total Unión Europea;26142;San Vicente de la Sonsierra;135;26;Rioja, La
1/8/23;110;Francia;26142;San Vicente de la Sonsierra;50;26;Rioja, La
1/8/23;0;Total;26143;Sojuela;72;26;Rioja, La
1/8/23;10;Total Europa;26143;Sojuela;72;26;Rioja, La
1/8/23;11;Total Unión Europea;26143;Sojuela;72;26;Rioja, La
1/8/23;110;Francia;26143;Sojuela;43;26;Rioja, La
1/8/23;0;Total;26144;Sorzano;76;26;Rioja, La
1/8/23;10;Total Europa;26144;Sorzano;68;26;Rioja, La
1/8/23;11;Total Unión Europea;26144;Sorzano;60;26;Rioja, La
1/8/23;0;Total;26146;Soto en Cameros;63;26;Rioja, La
1/8/23;10;Total Europa;26146;Soto en Cameros;63;26;Rioja, La
1/8/23;11;Total Unión Europea;26146;Soto en Cameros;59;26;Rioja, La
1/8/23;0;Total;26148;Tirgo;118;26;Rioja, La
1/8/23;10;Total Europa;26148;Tirgo;113;26;Rioja, La
1/8/23;11;Total Unión Europea;26148;Tirgo;92;26;Rioja, La
1/8/23;0;Total;26151;Torrecilla en Cameros;38;26;Rioja, La
1/8/23;10;Total Europa;26151;Torrecilla en Cameros;36;26;Rioja, La
1/8/23;11;Total Unión Europea;26151;Torrecilla en Cameros;32;26;Rioja, La
1/8/23;0;Total;26155;Treviana;76;26;Rioja, La
1/8/23;10;Total Europa;26155;Treviana;70;26;Rioja, La
1/8/23;11;Total Unión Europea;26155;Treviana;60;26;Rioja, La
1/8/23;0;Total;26157;Tricio;48;26;Rioja, La
1/8/23;10;Total Europa;26157;Tricio;41;26;Rioja, La
1/8/23;11;Total Unión Europea;26157;Tricio;41;26;Rioja, La
1/8/23;0;Total;26158;Tudelilla;33;26;Rioja, La
1/8/23;0;Total;26162;Valgañón;42;26;Rioja, La
1/8/23;10;Total Europa;26162;Valgañón;39;26;Rioja, La
1/8/23;0;Total;26163;Ventosa;46;26;Rioja, La
1/8/23;10;Total Europa;26163;Ventosa;38;26;Rioja, La
1/8/23;11;Total Unión Europea;26163;Ventosa;33;26;Rioja, La
1/8/23;0;Total;26164;Ventrosa;95;26;Rioja, La
1/8/23;10;Total Europa;26164;Ventrosa;93;26;Rioja, La
1/8/23;11;Total Unión Europea;26164;Ventrosa;84;26;Rioja, La
1/8/23;0;Total;26165;Viguera;166;26;Rioja, La
1/8/23;10;Total Europa;26165;Viguera;153;26;Rioja, La
1/8/23;11;Total Unión Europea;26165;Viguera;142;26;Rioja, La
1/8/23;110;Francia;26165;Viguera;65;26;Rioja, La
1/8/23;0;Total;26168;Villamediana de Iregua;187;26;Rioja, La
1/8/23;10;Total Europa;26168;Villamediana de Iregua;134;26;Rioja, La
1/8/23;11;Total Unión Europea;26168;Villamediana de Iregua;113;26;Rioja, La
1/8/23;30;Total América;26168;Villamediana de Iregua;38;26;Rioja, La
1/8/23;110;Francia;26168;Villamediana de Iregua;38;26;Rioja, La
1/8/23;0;Total;26169;Villanueva de Cameros;34;26;Rioja, La
1/8/23;0;Total;26170;Villar de Arnedo, El;75;26;Rioja, La
1/8/23;10;Total Europa;26170;Villar de Arnedo, El;68;26;Rioja, La
1/8/23;0;Total;26171;Villar de Torre;85;26;Rioja, La
1/8/23;10;Total Europa;26171;Villar de Torre;78;26;Rioja, La
1/8/23;11;Total Unión Europea;26171;Villar de Torre;70;26;Rioja, La
1/8/23;0;Total;26175;Villavelayo;64;26;Rioja, La
1/8/23;10;Total Europa;26175;Villavelayo;60;26;Rioja, La
1/8/23;11;Total Unión Europea;26175;Villavelayo;55;26;Rioja, La
1/8/23;0;Total;26177;Villoslada de Cameros;59;26;Rioja, La
1/8/23;10;Total Europa;26177;Villoslada de Cameros;59;26;Rioja, La
1/8/23;11;Total Unión Europea;26177;Villoslada de Cameros;55;26;Rioja, La
1/9/23;0;Total;26002;Agoncillo;307;26;Rioja, La
1/9/23;10;Total Europa;26002;Agoncillo;291;26;Rioja, La
1/9/23;11;Total Unión Europea;26002;Agoncillo;281;26;Rioja, La
1/9/23;103;Bélgica;26002;Agoncillo;30;26;Rioja, La
1/9/23;110;Francia;26002;Agoncillo;42;26;Rioja, La
1/9/23;122;Polonia;26002;Agoncillo;40;26;Rioja, La
1/9/23;126;Alemania;26002;Agoncillo;50;26;Rioja, La
1/9/23;0;Total;26003;Aguilar del Río Alhama;39;26;Rioja, La
1/9/23;0;Total;26005;Albelda de Iregua;64;26;Rioja, La
1/9/23;10;Total Europa;26005;Albelda de Iregua;52;26;Rioja, La
1/9/23;11;Total Unión Europea;26005;Albelda de Iregua;49;26;Rioja, La
1/9/23;0;Total;26007;Alcanadre;107;26;Rioja, La
1/9/23;10;Total Europa;26007;Alcanadre;88;26;Rioja, La
1/9/23;11;Total Unión Europea;26007;Alcanadre;81;26;Rioja, La
1/9/23;0;Total;26008;Aldeanueva de Ebro;88;26;Rioja, La
1/9/23;10;Total Europa;26008;Aldeanueva de Ebro;56;26;Rioja, La
1/9/23;11;Total Unión Europea;26008;Aldeanueva de Ebro;52;26;Rioja, La
1/9/23;0;Total;26009;Alesanco;68;26;Rioja, La
1/9/23;10;Total Europa;26009;Alesanco;59;26;Rioja, La
1/9/23;11;Total Unión Europea;26009;Alesanco;53;26;Rioja, La
1/9/23;0;Total;26011;Alfaro;1077;26;Rioja, La
1/9/23;10;Total Europa;26011;Alfaro;972;26;Rioja, La
1/9/23;11;Total Unión Europea;26011;Alfaro;911;26;Rioja, La
1/9/23;20;Total África;26011;Alfaro;48;26;Rioja, La
1/9/23;30;Total América;26011;Alfaro;42;26;Rioja, La
1/9/23;103;Bélgica;26011;Alfaro;83;26;Rioja, La
1/9/23;107;Dinamarca;26011;Alfaro;46;26;Rioja, La
1/9/23;110;Francia;26011;Alfaro;237;26;Rioja, La
1/9/23;113;Irlanda;26011;Alfaro;39;26;Rioja, La
1/9/23;115;Italia;26011;Alfaro;87;26;Rioja, La
1/9/23;121;Países Bajos;26011;Alfaro;67;26;Rioja, La
1/9/23;122;Polonia;26011;Alfaro;76;26;Rioja, La
1/9/23;123;Portugal;26011;Alfaro;41;26;Rioja, La
1/9/23;125;Reino Unido;26011;Alfaro;32;26;Rioja, La
1/9/23;126;Alemania;26011;Alfaro;126;26;Rioja, La
1/9/23;131;Suecia;26011;Alfaro;55;26;Rioja, La
1/9/23;228;Marruecos;26011;Alfaro;45;26;Rioja, La
1/9/23;0;Total;26012;Almarza de Cameros;65;26;Rioja, La
1/9/23;10;Total Europa;26012;Almarza de Cameros;53;26;Rioja, La
1/9/23;11;Total Unión Europea;26012;Almarza de Cameros;53;26;Rioja, La
1/9/23;0;Total;26014;Anguiano;163;26;Rioja, La
1/9/23;10;Total Europa;26014;Anguiano;148;26;Rioja, La
1/9/23;11;Total Unión Europea;26014;Anguiano;143;26;Rioja, La
1/9/23;110;Francia;26014;Anguiano;34;26;Rioja, La
1/9/23;121;Países Bajos;26014;Anguiano;78;26;Rioja, La
1/9/23;0;Total;26017;Arnedillo;118;26;Rioja, La
1/9/23;10;Total Europa;26017;Arnedillo;89;26;Rioja, La
1/9/23;11;Total Unión Europea;26017;Arnedillo;78;26;Rioja, La
1/9/23;0;Total;26018;Arnedo;337;26;Rioja, La
1/9/23;10;Total Europa;26018;Arnedo;261;26;Rioja, La
1/9/23;11;Total Unión Europea;26018;Arnedo;217;26;Rioja, La
1/9/23;20;Total África;26018;Arnedo;38;26;Rioja, La
1/9/23;110;Francia;26018;Arnedo;80;26;Rioja, La
1/9/23;228;Marruecos;26018;Arnedo;33;26;Rioja, La
1/9/23;0;Total;26019;Arrúbal;51;26;Rioja, La
1/9/23;10;Total Europa;26019;Arrúbal;51;26;Rioja, La
1/9/23;11;Total Unión Europea;26019;Arrúbal;51;26;Rioja, La
1/9/23;0;Total;26020;Ausejo;81;26;Rioja, La
1/9/23;10;Total Europa;26020;Ausejo;70;26;Rioja, La
1/9/23;11;Total Unión Europea;26020;Ausejo;65;26;Rioja, La
1/9/23;0;Total;26021;Autol;175;26;Rioja, La
1/9/23;10;Total Europa;26021;Autol;119;26;Rioja, La
1/9/23;11;Total Unión Europea;26021;Autol;114;26;Rioja, La
1/9/23;20;Total África;26021;Autol;33;26;Rioja, La
1/9/23;110;Francia;26021;Autol;43;26;Rioja, La
1/9/23;228;Marruecos;26021;Autol;31;26;Rioja, La
1/9/23;0;Total;26023;Badarán;60;26;Rioja, La
1/9/23;10;Total Europa;26023;Badarán;43;26;Rioja, La
1/9/23;11;Total Unión Europea;26023;Badarán;39;26;Rioja, La
1/9/23;0;Total;26024;Bañares;89;26;Rioja, La
1/9/23;10;Total Europa;26024;Bañares;67;26;Rioja, La
1/9/23;11;Total Unión Europea;26024;Bañares;58;26;Rioja, La
1/9/23;0;Total;26034;Briones;172;26;Rioja, La
1/9/23;10;Total Europa;26034;Briones;136;26;Rioja, La
1/9/23;11;Total Unión Europea;26034;Briones;119;26;Rioja, La
1/9/23;0;Total;26036;Calahorra;893;26;Rioja, La
1/9/23;10;Total Europa;26036;Calahorra;662;26;Rioja, La
1/9/23;11;Total Unión Europea;26036;Calahorra;593;26;Rioja, La
1/9/23;20;Total África;26036;Calahorra;108;26;Rioja, La
1/9/23;30;Total América;26036;Calahorra;109;26;Rioja, La
1/9/23;31;Total América del Norte;26036;Calahorra;38;26;Rioja, La
1/9/23;33;Total Sudamérica;26036;Calahorra;64;26;Rioja, La
1/9/23;102;Austria;26036;Calahorra;30;26;Rioja, La
1/9/23;103;Bélgica;26036;Calahorra;46;26;Rioja, La
1/9/23;110;Francia;26036;Calahorra;164;26;Rioja, La
1/9/23;115;Italia;26036;Calahorra;51;26;Rioja, La
1/9/23;121;Países Bajos;26036;Calahorra;54;26;Rioja, La
1/9/23;122;Polonia;26036;Calahorra;34;26;Rioja, La
1/9/23;125;Reino Unido;26036;Calahorra;42;26;Rioja, La
1/9/23;126;Alemania;26036;Calahorra;79;26;Rioja, La
1/9/23;128;Rumania;26036;Calahorra;36;26;Rioja, La
1/9/23;131;Suecia;26036;Calahorra;41;26;Rioja, La
1/9/23;228;Marruecos;26036;Calahorra;100;26;Rioja, La
1/9/23;343;Colombia;26036;Calahorra;46;26;Rioja, La
1/9/23;0;Total;26046;Cenicero;211;26;Rioja, La
1/9/23;10;Total Europa;26046;Cenicero;146;26;Rioja, La
1/9/23;11;Total Unión Europea;26046;Cenicero;125;26;Rioja, La
1/9/23;30;Total América;26046;Cenicero;46;26;Rioja, La
1/9/23;31;Total América del Norte;26046;Cenicero;44;26;Rioja, La
1/9/23;110;Francia;26046;Cenicero;35;26;Rioja, La
1/9/23;123;Portugal;26046;Cenicero;36;26;Rioja, La
1/9/23;302;EE.UU.;26046;Cenicero;40;26;Rioja, La
1/9/23;0;Total;26047;Cervera del Río Alhama;212;26;Rioja, La
1/9/23;10;Total Europa;26047;Cervera del Río Alhama;189;26;Rioja, La
1/9/23;11;Total Unión Europea;26047;Cervera del Río Alhama;179;26;Rioja, La
1/9/23;110;Francia;26047;Cervera del Río Alhama;44;26;Rioja, La
1/9/23;121;Países Bajos;26047;Cervera del Río Alhama;36;26;Rioja, La
1/9/23;0;Total;26048;Cidamón;49;26;Rioja, La
1/9/23;10;Total Europa;26048;Cidamón;43;26;Rioja, La
1/9/23;11;Total Unión Europea;26048;Cidamón;36;26;Rioja, La
1/9/23;0;Total;26049;Cihuri;71;26;Rioja, La
1/9/23;10;Total Europa;26049;Cihuri;56;26;Rioja, La
1/9/23;11;Total Unión Europea;26049;Cihuri;51;26;Rioja, La
1/9/23;0;Total;26051;Clavijo;34;26;Rioja, La
1/9/23;0;Total;26054;Cornago;51;26;Rioja, La
1/9/23;10;Total Europa;26054;Cornago;47;26;Rioja, La
